,path,sentence,mfcc
1824,common_voice_id_19404374.mp3,Kamu boleh merokok di ruangan ini.,"[[-7.04455579e+01  1.18326339e-11  1.34932230e-11 ...  6.43526431e-12
   5.96876270e-12  5.58344109e-12]
 [-7.04450031e+01  7.19240339e-05 -1.12055922e-05 ... -1.93371040e-06
  -3.45901961e-05 -5.63163888e-05]
 [-7.04064154e+01  2.72475338e-03 -1.66115493e-03 ... -1.15998346e-03
  -2.26299419e-03 -4.82893570e-03]
 ...
 [-4.86228237e+01  2.09378072e+00  1.13704665e+00 ... -2.43878250e-01
   9.93610542e-02 -2.38653018e-01]
 [-4.95053226e+01  2.70945361e+00  1.08113509e+00 ...  7.82495543e-02
   1.00221219e+00  1.25589645e-01]
 [-4.53580377e+01  3.68844879e+00  1.57565095e+00 ... -1.05890347e-01
  -6.40040724e-01  1.81815708e-01]]"
1825,common_voice_id_19404375.mp3,Saya tak ingin tertinggal pesawat.,"[[-7.04419635e+01  3.99692053e-04 -4.72293347e-04 ... -3.17531683e-04
  -2.40860375e-04 -8.57932279e-05]
 [-7.02640420e+01  1.08179456e-02  8.25558047e-03 ... -3.17330780e-02
  -6.60499008e-04 -1.18132274e-02]
 [-6.03242465e+01  2.46221024e+00  1.03506178e+00 ... -2.74419460e-01
   2.15722506e-01 -2.34702539e-01]
 ...
 [-4.80510119e+01  3.28669244e+00  1.86022321e+00 ... -1.66852295e-01
   2.41831525e-01 -4.52038087e-01]
 [-4.91774751e+01  4.35972656e+00  2.18920961e+00 ... -5.53149392e-01
  -3.66140930e-01 -2.47553687e-01]
 [-4.70995176e+01  3.30454209e+00  1.80162821e+00 ... -8.67364463e-01
  -4.12005923e-01  5.53382199e-01]]"
1826,common_voice_id_19404376.mp3,"Kalau penghangat dinyalakan, udara akan hangat.","[[-7.04454776e+01 -7.30386533e-06 -1.27155150e-05 ...  2.99084030e-06
  -4.85182058e-06 -1.15246000e-05]
 [-7.01813171e+01  3.80126047e-02  4.86164393e-02 ... -9.16029018e-03
  -2.31386660e-03 -2.92311572e-02]
 [-5.96220980e+01  2.29429453e+00  1.68102328e+00 ... -6.17335829e-01
  -2.18986809e-01 -6.13999248e-01]
 ...
 [-4.38600026e+01  3.89495808e+00  1.59508467e+00 ...  2.75008425e-01
   6.78931615e-01 -5.26959326e-01]
 [-4.67083030e+01  2.76228700e+00  2.72609842e-01 ... -4.72189197e-01
   2.39368752e-01 -7.99313661e-02]
 [-5.46805011e+01  3.31215734e+00  8.88350578e-01 ... -7.66713772e-01
  -8.84147868e-02 -3.23706080e-01]]"
1827,common_voice_id_19404378.mp3,"Maaf, saya tidak mengerti ucapanmu.","[[-7.04450983e+01 -1.35418557e-04  5.36322909e-05 ... -6.32766139e-05
   3.67482777e-05 -1.58300804e-05]
 [-6.99769316e+01 -5.73776821e-02  3.07646026e-02 ... -2.53673120e-02
   1.76727616e-02 -4.36604090e-03]
 [-5.76453135e+01  9.87725619e-01  1.28101225e+00 ... -7.41382267e-02
   1.82557330e-01 -1.28047433e-01]
 ...
 [-4.09848185e+01  2.94269191e+00  1.57078723e+00 ... -1.60060899e-01
   2.81093866e-01  3.03741869e-02]
 [-4.00663822e+01  3.71639954e+00  1.61519894e+00 ...  1.18355550e-01
  -3.28114769e-01 -1.21178534e-01]
 [-4.37310499e+01  2.92025695e+00  1.78487649e+00 ... -2.63425915e-02
  -2.52245259e-01 -4.70121055e-02]]"
1828,common_voice_id_19404383.mp3,Saya setiap hari berjalan kaki ke sekolah.,"[[-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 ...
 [-4.68385913e+01  3.60924642e+00  1.83201790e+00 ... -9.96174445e-02
  -3.98733909e-02  8.69853147e-02]
 [-4.69270663e+01  3.08739105e+00  1.35177303e+00 ... -2.45197160e-01
  -1.16871421e-01  3.45244697e-01]
 [-4.77368565e+01  3.15700747e+00  4.89480464e-01 ... -4.80961709e-01
  -1.73962430e-01  1.07906521e-01]]"
1829,common_voice_id_19404384.mp3,Brazil adalah negara yang sepak bolanya sangat kuat.,"[[-7.04453597e+01 -1.30663562e-05 -6.58702083e-06 ... -2.81713501e-05
   1.67076624e-06  2.21238769e-05]
 [-7.03360171e+01 -1.64142206e-03  1.37648043e-02 ...  2.31919462e-03
   5.58592926e-03 -1.35383128e-03]
 [-6.10998115e+01  1.71847009e+00  5.18835522e-01 ... -2.74974057e-01
   3.48638190e-01  4.44798260e-01]
 ...
 [-4.93848173e+01  2.83125857e+00  1.24616053e+00 ... -3.92907153e-01
  -7.11706292e-01 -7.13168899e-01]
 [-4.91095341e+01  3.80322227e+00  1.74688795e+00 ... -1.34873456e-01
  -2.64640360e-01 -4.30525294e-01]
 [-5.95977329e+01  2.76839250e+00  1.27930212e+00 ... -1.61435831e-01
   5.01811335e-02 -7.42987801e-02]]"
1830,common_voice_id_19404385.mp3,Pak Yamada paling tinggi sekelas.,"[[-7.04449516e+01 -1.80367958e-04 -8.00729939e-06 ...  8.98238134e-05
  -3.56419902e-05 -4.15058142e-05]
 [-7.03610630e+01 -7.08671476e-03  3.05266531e-03 ...  1.17854695e-03
  -2.17642606e-04 -8.78829233e-03]
 [-6.03006171e+01  2.31871629e+00  9.38946742e-01 ...  3.78019568e-02
  -1.20065516e-01 -1.00989706e-01]
 ...
 [-4.71742498e+01  2.64006627e+00  1.33388358e+00 ... -6.01294891e-01
  -4.03586870e-01 -5.36386341e-01]
 [-4.99910281e+01  3.11468082e+00  1.41301695e+00 ... -4.20191173e-01
   9.83214806e-02 -4.07712610e-01]
 [-6.12696893e+01  2.55120184e+00  8.64140989e-01 ... -2.83170577e-01
  -4.49558234e-01 -8.22213355e-01]]"
1831,common_voice_id_19404386.mp3,"Pelajaran hari ini sampai di sini. Kalau begitu, sampai jumpa minggu depan.","[[-7.04455521e+01  4.10808585e-07 -7.53468106e-07 ... -8.52190605e-08
  -5.58137105e-07  3.53223854e-08]
 [-7.03668912e+01  5.28914185e-03  2.20901580e-02 ...  4.20398441e-03
   1.18654123e-02  1.14881980e-03]
 [-6.31386472e+01  2.12221970e+00  1.60388155e+00 ...  1.71625306e-02
   3.48433633e-01  4.33344162e-04]
 ...
 [-4.63327403e+01  3.16657278e+00  9.08457076e-01 ... -5.30420722e-01
  -5.83377065e-01 -1.38118701e+00]
 [-4.47109963e+01  4.23879693e+00  1.98875601e+00 ... -1.11929071e-01
   1.24017188e-02 -2.13463985e-01]
 [-4.33447993e+01  3.82816326e+00  2.21228497e+00 ... -5.05117654e-01
  -3.17647909e-02  1.62791217e-01]]"
1832,common_voice_id_19404400.mp3,Saya ingin dia ada di kantorku.,"[[-7.04440654e+01 -7.93931886e-05  1.24982264e-04 ... -3.40410184e-05
   8.27719305e-06  5.63022080e-05]
 [-7.03710000e+01  8.89970875e-03  1.39505730e-02 ... -8.08755037e-03
  -5.87469560e-03 -4.08343169e-03]
 [-6.04213398e+01  2.56281307e+00  9.65723513e-01 ... -1.10047398e-01
   2.48824594e-02 -1.02594297e-01]
 ...
 [-4.66904812e+01  4.22684035e+00  2.31118820e+00 ...  1.15869705e-01
  -8.51493796e-02 -1.72301765e-01]
 [-4.74782860e+01  2.99248576e+00  1.80951573e+00 ...  4.31646309e-01
   1.42823345e-01  1.32427618e-01]
 [-4.60271367e+01  3.40398018e+00  1.98655560e+00 ... -2.76773919e-02
   2.78929468e-01 -2.83963885e-01]]"
1833,common_voice_id_19404401.mp3,Pria itu tidak datang kata perempuan itu.,"[[-7.04446154e+01 -3.85682143e-05 -2.98072154e-05 ...  4.40209625e-05
  -5.57096689e-05  9.46546994e-05]
 [-7.04076994e+01 -4.59686140e-03 -2.66095578e-03 ... -1.99094368e-03
  -3.09172285e-03  9.89602904e-04]
 [-6.16734272e+01  2.92643727e+00  1.60480360e+00 ...  1.08668240e-02
   7.32031235e-03 -1.35806257e-01]
 ...
 [-4.60956150e+01  3.09323287e+00  1.68686124e+00 ... -2.68629519e-01
  -5.43137858e-02  6.51261531e-01]
 [-4.69591078e+01  2.67839674e+00  1.09528860e+00 ...  2.41099059e-01
   8.59680195e-01  4.32796758e-01]
 [-4.66365237e+01  3.29008736e+00  1.72199732e+00 ... -3.76713703e-01
   5.55752373e-02 -5.12759571e-01]]"
1834,common_voice_id_19404402.mp3,Bibi saya membuatkan saya rok baru.,"[[-7.04447880e+01 -1.00680915e-05  1.99628963e-04 ... -1.37196627e-04
   7.51158376e-05 -1.09302042e-05]
 [-7.03872444e+01 -3.33332977e-03  1.14351474e-02 ... -5.45765122e-03
   3.02265559e-03 -9.37167386e-03]
 [-6.18872636e+01  2.40358711e+00  1.80313744e+00 ... -6.35301022e-02
   1.83201129e-02 -2.35293917e-01]
 ...
 [-4.43360720e+01  3.43158875e+00  1.93958908e+00 ... -8.15710044e-01
  -8.02337751e-01 -3.16063402e-01]
 [-4.46546422e+01  3.78263358e+00  2.20651516e+00 ...  9.47393226e-01
   5.87912795e-01 -4.01846685e-01]
 [-4.25643607e+01  4.14387052e+00  2.31054951e+00 ...  1.42586567e+00
   6.94703459e-01 -3.89750424e-01]]"
1835,common_voice_id_19404409.mp3,Salon ada di sebelah stasiun.,"[[-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 ...
 [-4.38118558e+01  3.49084034e+00  2.12848202e+00 ...  1.00366038e-01
  -4.85504968e-01 -2.98363332e-01]
 [-4.16111902e+01  4.08198264e+00  2.56390567e+00 ...  7.86836254e-01
   3.07601396e-02  6.66640320e-02]
 [-3.58187758e+01  4.07304215e+00  1.77342765e+00 ... -1.26004465e-01
  -1.69669332e-01  7.69151585e-01]]"
1836,common_voice_id_19404414.mp3,Dimengerti.,"[[-7.04447818e+01 -9.02141542e-05 -1.79047359e-05 ...  4.61070116e-05
  -1.23971284e-06 -8.03128843e-06]
 [-7.03822053e+01 -2.66471195e-03 -4.83153654e-06 ...  3.68215940e-03
   1.03901417e-02 -3.31800337e-04]
 [-6.10591530e+01  2.75599314e+00  1.40689994e+00 ... -4.47542090e-01
  -6.17684369e-02 -1.33897856e-01]
 ...
 [-5.11692561e+01  3.63195960e+00  1.73451449e+00 ... -5.96398786e-01
  -6.19142298e-01 -2.38989217e-01]
 [-5.16351765e+01  2.53109794e+00  1.76102259e+00 ...  4.59956819e-01
   4.58193927e-01  3.59955242e-01]
 [-5.15317194e+01  3.75595228e+00  2.14223145e+00 ... -1.49754908e-01
  -6.67478771e-01 -4.90783216e-01]]"
1837,common_voice_id_19404415.mp3,Ponsel kecil dan sangat praktis.,"[[-7.04448091e+01  4.42662506e-05  7.18263192e-05 ... -8.94080885e-05
   5.41313032e-05 -1.42619286e-04]
 [-7.03457137e+01 -1.55905936e-02  4.04884867e-04 ... -4.10257548e-03
  -6.07148609e-03  9.44809059e-03]
 [-5.98182380e+01  2.22531000e+00  1.26240386e+00 ...  1.73124536e-01
   1.30636564e-01 -7.19898528e-02]
 ...
 [-4.42907745e+01  3.76173164e+00  1.92534739e+00 ...  6.69372669e-01
   6.71693571e-01 -5.46523081e-01]
 [-4.53559374e+01  2.75707415e+00  1.04170944e+00 ... -5.39947137e-02
   1.80139636e-01  4.44336616e-01]
 [-5.51330738e+01  2.01005975e+00  1.10709175e+00 ... -5.58374979e-01
  -1.49684516e-01 -1.30446255e-01]]"
1838,common_voice_id_19404416.mp3,Tom membatalkan pernikahannya karena kecelakaan lalu-lintas.,"[[-7.04455391e+01 -5.15663084e-06  1.80779629e-06 ... -9.77081434e-07
   1.82554156e-06 -2.46407744e-08]
 [-7.02802841e+01  2.61796186e-02  2.68281854e-02 ... -2.56217646e-02
  -2.18513317e-02 -6.30542242e-03]
 [-6.29186556e+01  1.53223281e+00  1.22265688e+00 ... -1.72701433e-01
  -2.43049025e-01  1.03922975e-01]
 ...
 [-4.75247403e+01  3.45952318e+00  1.92453990e+00 ... -3.69954535e-01
  -5.34652739e-01 -9.34901399e-02]
 [-4.65328012e+01  3.26345636e+00  1.94932066e+00 ... -1.29902884e-01
   1.32688193e-01 -2.66967401e-01]
 [-4.04567347e+01  3.85992460e+00  1.29800045e+00 ... -3.55629663e-01
  -1.49970202e-01 -2.51494735e-02]]"
1839,common_voice_id_19404417.mp3,Apa ada biaya pengiriman?,"[[-7.04453565e+01 -3.55882446e-05  1.46061556e-05 ... -1.59105934e-05
  -1.14392247e-05 -5.12695605e-07]
 [-7.02799616e+01 -4.11480820e-02  2.65096834e-02 ... -5.88330420e-03
  -5.12251951e-03  5.17163130e-03]
 [-6.16241258e+01  5.46331334e-01  1.49433970e+00 ... -1.26751472e-01
   1.28218525e-01  9.63395382e-02]
 ...
 [-4.52704391e+01  3.21928849e+00  1.83650493e+00 ...  1.43086540e-01
   1.88695703e-01 -3.04288945e-01]
 [-4.70377310e+01  2.95080487e+00  1.11338480e+00 ... -1.06842993e+00
   3.16945030e-02 -3.39853901e-01]
 [-5.70683430e+01  1.94475540e+00  3.50932970e-01 ... -7.98744319e-01
  -1.49488606e-01 -5.07685528e-02]]"
1840,common_voice_id_19404431.mp3,Diam!,"[[-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.17979304e-15  1.57507144e-14]
 [-7.04455579e+01 -2.51097609e-15 -6.72026667e-16 ...  6.86362276e-15
   2.37601267e-15  1.76361383e-14]
 [-7.04439154e+01 -1.30601461e-04 -3.62655098e-04 ... -9.49237335e-05
  -2.25498481e-04  1.14514510e-04]
 ...
 [-4.78218144e+01  3.46008110e+00  2.19835062e+00 ... -4.98290268e-02
  -2.31150235e-01  1.51934510e-01]
 [-4.86099160e+01  4.26886362e+00  2.52844356e+00 ...  1.84708451e-01
  -1.46347886e-01 -1.01731795e-02]
 [-5.68705469e+01  3.61979061e+00  1.16432014e+00 ...  6.58658767e-01
   1.94824320e-01 -5.53273703e-02]]"
1841,common_voice_id_19404435.mp3,Dinding kelas ini tebal.,"[[-7.03637910e+01  3.68636777e-02  1.19278785e-02 ...  2.84060899e-02
   2.24672290e-02  9.22284535e-03]
 [-6.93337380e+01  2.56754527e-01  1.65519731e-01 ...  1.26130313e-01
   1.28943802e-01  1.00191603e-01]
 [-5.05394083e+01  3.27977770e+00  1.52378438e+00 ...  2.17145231e-01
   2.34457539e-01 -5.12298884e-02]
 ...
 [-4.42759370e+01  3.81539104e+00  1.09310182e+00 ... -4.97271519e-01
  -3.85084368e-01 -8.48707433e-02]
 [-4.51773239e+01  3.73039025e+00  1.85681408e+00 ... -1.67279283e-01
  -5.25284450e-01 -6.19687164e-02]
 [-4.31913777e+01  4.50236095e+00  1.44335041e+00 ... -3.10903764e-01
  -3.27065668e-01 -1.37586440e-01]]"
1842,common_voice_id_19404442.mp3,Besok pelajaran akan selesai pada pagi hari.,"[[-7.04454530e+01 -1.52372972e-05 -1.29570289e-05 ... -1.35888584e-06
  -4.59542224e-06 -6.06948168e-06]
 [-7.01940989e+01  3.03298029e-02  3.56958827e-02 ... -2.23925617e-02
  -8.60798846e-03 -4.74177232e-03]
 [-5.94830913e+01  2.08719652e+00  1.45024188e+00 ... -2.42557867e-01
  -3.16930201e-01 -5.06536063e-01]
 ...
 [-4.69477279e+01  3.58281283e+00  1.04384533e+00 ...  8.54002889e-02
  -6.68230525e-01 -8.86611103e-01]
 [-4.47953393e+01  3.97591997e+00  1.16781872e+00 ... -3.20789623e-01
  -4.25993898e-02 -9.55442687e-02]
 [-4.36740999e+01  3.82542302e+00  1.01687303e+00 ... -7.70524621e-01
  -1.02286948e+00 -6.37819479e-01]]"
1843,common_voice_id_19404444.mp3,Saya berharap bisa bertemu denganmu.,"[[-7.04444417e+01 -1.71235289e-04 -1.42324972e-04 ...  2.05567174e-04
  -4.34126532e-05  9.30276482e-05]
 [-7.03555053e+01 -1.21258506e-02  1.09931232e-02 ...  1.13318449e-03
  -1.11021533e-02  5.40288393e-04]
 [-5.98923198e+01  2.10480010e+00  1.41134323e+00 ...  4.79870700e-02
  -2.81390160e-01 -2.74608087e-01]
 ...
 [-4.21851207e+01  2.91299214e+00  2.42784687e+00 ... -2.14562174e-01
   4.08567243e-01  3.39700782e-01]
 [-4.38755619e+01  3.69702289e+00  2.58660008e+00 ... -1.86912354e-01
  -2.92755134e-01  8.87824988e-03]
 [-4.24225239e+01  3.69793359e+00  1.71313816e+00 ...  2.52555946e-01
   2.80737118e-01  2.94909414e-01]]"
1844,common_voice_id_19404445.mp3,Ini satu-satunya harapan saya.,"[[-7.04431957e+01 -1.92563130e-04 -1.58131890e-04 ...  1.79315058e-04
   3.39823916e-05 -5.47949282e-05]
 [-7.01538258e+01 -1.18335915e-02  3.70411309e-03 ... -1.18399105e-02
   1.98806053e-03 -1.02123618e-02]
 [-5.63040429e+01  2.78112511e+00  1.01498104e+00 ... -1.98108000e-01
   3.80780975e-02  1.73594655e-02]
 ...
 [-4.18694036e+01  3.94056005e+00  1.39859386e+00 ...  7.96430840e-01
  -1.08126959e-01 -1.01139481e-01]
 [-4.38221141e+01  3.83587046e+00  1.14742189e+00 ...  4.42438103e-01
   1.92058043e-01 -8.36277048e-01]
 [-5.64674742e+01  2.67445396e+00  3.32706497e-01 ... -2.95557831e-01
  -2.16100350e-01 -3.61288796e-01]]"
1845,common_voice_id_19404458.mp3,Ini bukan tipuan.,"[[-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01  2.96125129e-14  4.97633315e-14 ... -2.72638387e-14
  -3.20569664e-14 -8.40029210e-15]
 ...
 [-4.28712878e+01  3.36342516e+00  1.25512817e+00 ... -6.99312544e-01
  -7.78102875e-01 -5.23132153e-01]
 [-4.65458492e+01  3.14217733e+00  1.57641482e+00 ... -5.90867236e-03
  -9.07127561e-01 -3.34621842e-01]
 [-5.60213142e+01  3.48640392e+00  1.43222877e+00 ...  2.82193355e-02
  -5.02653001e-01 -5.83353414e-01]]"
1846,common_voice_id_19404459.mp3,tolong jangan makan terlalu banyak,"[[-7.04364537e+01  2.13209479e-03  5.89359830e-04 ... -1.06671637e-03
  -1.63794088e-03 -1.15097170e-03]
 [-6.98074328e+01  1.59154237e-01  8.10502901e-02 ... -8.25519994e-03
  -1.94556199e-02 -7.37275655e-02]
 [-5.55665633e+01  2.99150943e+00  9.58244713e-01 ... -1.16253199e-01
  -5.03722893e-02 -7.21151617e-01]
 ...
 [-4.50134668e+01  2.28219430e+00  1.22746564e+00 ... -2.76987607e-01
   1.15442886e-01 -4.40555303e-01]
 [-4.55112260e+01  2.97803865e+00  1.37432101e+00 ... -3.03804260e-02
  -4.22106969e-01  5.23529537e-01]
 [-4.55314015e+01  3.19875565e+00  1.60319597e+00 ... -2.85588794e-01
  -5.49655577e-01 -1.52784446e-01]]"
1847,common_voice_id_19404461.mp3,Jawaban anda tidak masuk akal.,"[[-7.04398213e+01  2.87670327e-04 -6.39527612e-04 ...  1.04786173e-03
   4.94153307e-04  5.37561108e-04]
 [-7.01560651e+01  2.28380916e-02  9.37860263e-03 ... -4.79971322e-03
  -2.54630445e-02 -1.57259591e-02]
 [-5.61644826e+01  2.62757989e+00  1.14111897e+00 ... -2.66492044e-01
   2.21258887e-01  3.07035700e-01]
 ...
 [-4.72851999e+01  2.82094021e+00  9.34864669e-01 ...  9.63605587e-01
   1.85194588e-01 -3.88707674e-01]
 [-4.64352393e+01  3.82701159e+00  9.28058199e-01 ...  6.03260966e-01
   1.92991110e-01  8.40339922e-02]
 [-4.76801991e+01  2.60501981e+00  1.00042944e+00 ...  5.71596009e-01
  -2.29456462e-01 -8.70545804e-02]]"
1848,common_voice_id_19404464.mp3,Saya bangun pukul setengah delapan.,"[[-7.04434841e+01 -1.08937071e-04 -2.64822341e-05 ... -1.60467639e-04
  -2.55924686e-04  2.27737975e-04]
 [-7.03004266e+01 -7.51652060e-03  9.21698560e-03 ...  3.14769959e-03
  -1.21650671e-02 -4.20475606e-03]
 [-5.93089841e+01  2.48407790e+00  1.19644464e+00 ... -2.01682557e-01
  -2.73349995e-01 -4.68580573e-01]
 ...
 [-4.46242214e+01  3.78518017e+00  9.34621102e-01 ...  2.60859782e-01
  -6.46435774e-02  4.12129677e-01]
 [-4.41252238e+01  4.04787129e+00  1.69920821e+00 ... -2.58723343e-01
  -1.89651455e-01  9.28211400e-03]
 [-4.46648885e+01  3.85355798e+00  1.80211065e+00 ... -2.64193581e-01
  -3.59078848e-01 -3.30631422e-01]]"
1849,common_voice_id_19404467.mp3,Apa kamu sedang terburu-buru?,"[[-7.04427647e+01  9.54671236e-04 -4.36582001e-04 ... -6.61239559e-04
  -5.16000116e-05  5.23531432e-04]
 [-7.03498203e+01  8.33430647e-05  1.14424777e-02 ... -7.68191054e-03
  -1.99909241e-03  4.67407741e-03]
 [-6.05553309e+01  2.94139195e+00  1.93211878e+00 ... -9.77542655e-02
  -5.88720650e-02 -1.35424049e-01]
 ...
 [-4.63759909e+01  3.11112745e+00  8.39423043e-01 ...  2.86061299e-01
   6.40887745e-01  6.53226494e-01]
 [-4.54763427e+01  3.16077732e+00  1.71788273e+00 ...  2.16580187e-01
   8.14328742e-02 -2.66159466e-01]
 [-4.40930445e+01  3.80136631e+00  1.65313448e+00 ... -1.63112373e-01
   7.79230058e-01  1.83156354e-01]]"
1850,common_voice_id_19487312.mp3,Kami tak bisa tidur karena suara ribut itu.,"[[-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 ...
 [-4.00020660e+01  2.15831419e+00  1.78017562e+00 ... -5.84431508e-01
  -9.72613913e-01 -6.79802070e-01]
 [-4.13408416e+01  1.85669951e+00  7.88373047e-01 ... -7.16999639e-01
  -2.84061400e-01 -5.19098649e-01]
 [-3.92157238e+01  2.29208799e+00  9.25658613e-01 ... -5.17262767e-01
  -9.11337909e-02 -1.26531307e-01]]"
1851,common_voice_id_19487313.mp3,Besi lebih berguna daripada emas.,"[[-7.04447571e+01 -7.30172126e-05  5.18932840e-05 ...  6.94733871e-06
   1.14059093e-04  2.53740034e-06]
 [-7.01930184e+01 -8.79341106e-03  5.08487273e-03 ... -1.22015756e-03
   2.60371863e-03  7.27702692e-03]
 [-6.00894810e+01  1.30105721e+00  8.85212785e-01 ... -2.22896150e-01
  -2.40545894e-01 -2.82617885e-01]
 ...
 [-4.44191853e+01  1.06033239e+00  1.73719939e+00 ... -7.95946204e-01
  -4.93187511e-01 -7.19583850e-01]
 [-4.68560090e+01  4.00607412e-01  1.52261237e+00 ... -2.02922595e-01
  -4.38605240e-01 -5.88174415e-01]
 [-5.66922470e+01  1.23164821e+00  1.87511856e+00 ...  3.27584820e-01
  -2.13802380e-01 -1.26887930e-01]]"
1852,common_voice_id_19487314.mp3,Malu bertanya sesat di jalan.,"[[-7.04446223e+01 -1.23438223e-04 -1.70471082e-04 ... -9.90732143e-05
   9.92328911e-06  5.09797856e-05]
 [-7.04041881e+01 -4.56997217e-03  2.78089182e-03 ... -3.64695587e-03
  -1.93930996e-03 -1.51023316e-03]
 [-6.38831885e+01  1.75534740e+00  5.30270934e-01 ...  1.34272061e-02
  -1.26224009e-01 -1.74422049e-01]
 ...
 [-5.08657354e+01  1.59663143e+00  1.02560373e+00 ... -2.07292577e-01
  -1.63533952e-01 -6.73455008e-01]
 [-5.20692204e+01  1.82158861e+00  9.93739027e-01 ... -6.39510947e-01
  -6.19159586e-01 -2.81429919e-01]
 [-6.04224351e+01  1.03114197e+00  2.04144441e-01 ... -2.01397823e-01
  -2.95731233e-01 -4.13721980e-01]]"
1853,common_voice_id_19487315.mp3,Aku berikan kamu kataku.,"[[-7.04455176e+01 -4.71658058e-06  9.25012138e-07 ...  4.67140152e-07
   1.56037690e-06 -1.95782056e-07]
 [-7.03907667e+01 -1.56368873e-03 -8.02047349e-03 ... -4.37522219e-03
  -3.33820867e-03  1.55272726e-06]
 [-6.42037157e+01  1.16343691e+00 -6.86136707e-01 ... -1.38337600e-01
   1.51031510e-01  3.16553757e-01]
 ...
 [-5.37250561e+01  1.39337694e+00  1.18910192e+00 ... -5.35406959e-01
  -4.58410767e-01 -4.96192918e-01]
 [-5.62241428e+01  1.27858052e+00  1.61353573e+00 ... -2.94225350e-01
  -4.92366804e-01 -2.73771173e-01]
 [-5.47773769e+01  2.00834983e+00  1.11536732e+00 ...  1.52112227e-01
  -5.46204499e-02  3.55473467e-01]]"
1854,common_voice_id_19487316.mp3,Nanti saya pergi mengembalikan buku ke perpustakaan.,"[[-7.04455329e+01  3.52840130e-06 -3.32290653e-06 ...  2.26517316e-06
  -2.81823301e-06 -3.25960871e-06]
 [-6.99352948e+01  1.84023710e-02 -1.93518191e-02 ...  5.64267339e-03
  -1.30441405e-03 -5.35258612e-02]
 [-5.76583831e+01  1.83017649e+00  4.66726280e-01 ... -6.23737699e-03
  -1.35857202e-01 -1.61071731e-01]
 ...
 [-4.39379780e+01  1.49416473e+00  2.13994471e-01 ...  2.36913639e-01
   3.76464923e-01  6.41883559e-02]
 [-4.39881701e+01  1.62721877e+00  8.34022459e-02 ... -3.23786812e-01
  -1.83455390e-01 -4.32821997e-01]
 [-5.57255142e+01  1.37760386e+00 -1.66988552e-01 ... -1.28679784e-01
  -4.03566498e-01 -2.69543142e-01]]"
1855,common_voice_id_19487317.mp3,Kamu sudah menikah atau belum?,"[[-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 ...
 [-4.02102746e+01  1.56896613e+00  4.31464189e-01 ... -2.40519958e-01
   1.08993958e-03 -4.71108622e-01]
 [-4.18718226e+01  2.33983991e+00  8.57329680e-01 ... -1.29757113e+00
  -4.66632315e-01 -1.81349699e-01]
 [-5.21717025e+01  2.26017870e+00  5.07492514e-01 ... -8.61115045e-01
  -2.62773708e-01 -1.90154951e-01]]"
